set_code,set_name,printed_set_abbrev,db_card_print_id,db_number,db_name,db_variant_key,classification,reason
A2a,Triumphant Light,,8f605f8a-74fb-449d-b293-968f40b3e835,062,Eevee,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,840a7340-0c48-4027-831f-2aa40017cfea,056,Mawile,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,0dc41622-2e19-47bd-acf4-d52528ca7bac,063,Snorlax,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,06300021-c330-4bf6-a7a2-b0e9175e4763,071,Arceus ex,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,fee4d54c-5200-4ad8-ad46-44013e16f123,079,Sudowoodo,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,ce35f083-7d5f-44c7-a5a8-206aa58dcd68,083,Glaceon ex,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,49978b5b-27fd-4787-8d0b-4d50aa65db5c,068,Staraptor,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,d9e44c35-3303-45fc-957b-50c21b27d587,069,Shaymin,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,ac4925bc-2056-4baf-8d5b-8eee2d97ef87,072,Irida,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,4b77eb14-a654-4b6d-b5a2-bf6a0207e739,074,Barry,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,f38b7d0d-7195-47a5-8e45-66984d6908bd,087,Irida,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,49dca43d-9af9-4391-9012-0a25c7c2d209,076,Houndoom,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,7d63590e-1002-4984-9859-da1bcdf65f7a,077,Marill,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,d6f49ae9-e49a-4c92-918f-b3020c032189,078,Unown,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,8bf14d79-b4ae-49ee-adfc-527a301f82d0,082,Leafeon ex,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,a5d5c310-4af8-4112-abe7-b31290019fe6,084,Garchomp ex,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,2b956755-447b-4e11-96a9-ca598cbc9345,086,Arceus ex,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,3ce64583-2f87-4342-8704-3583c66cc857,089,Barry,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,1debddff-8f1f-47b8-9853-683c359a7f04,092,Glaceon ex,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,97b0c410-59e9-4bc7-84b8-76526160b143,093,Garchomp ex,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,02bdc27a-95c4-4f63-ac63-755585da705d,091,Leafeon ex,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,d55a68eb-7f44-48ce-a095-e70e27f6d2c6,095,Arceus ex,base,domain_not_comparable,digital_only_excluded
A2a,Triumphant Light,,6a3945ce-016a-4086-b208-5b94d4253632,096,Arceus ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,9108f016-a49b-491a-8061-a04024fcf911,078,Wigglytuff,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,f05c3565-4534-457c-a31d-dce8ed708452,027,Pawmo,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,bc23a570-b05d-4a47-a729-5b3512f18210,038,Machoke,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,ae595215-f9c9-474f-a580-29faec867af9,070,Pokémon Center Lady,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,db95f474-5996-4b5b-8186-866ebdd51b40,082,Pikachu ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,d40a1338-43c0-4bd8-bf59-87622504bf29,004,Pinsir,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,13f7d766-e93a-45f8-ac41-05215ab4062d,008,Charmander,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,38fbd3b4-53be-4748-9d79-2f1ca807f27e,012,Magmortar,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,3c4d69c1-5a7e-4779-b045-7de5952a4e8b,016,Buizel,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,8344860d-fa16-4e3c-8427-ff22c5a042cb,023,Voltorb,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,8dda417e-320a-4443-8991-c1c9af48cd6e,034,Drifblim,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,17f0c61d-623f-4a38-a592-52960787dde2,045,Ekans,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,859e8a46-1dbb-483e-887e-8f62f7181bf2,049,Spiritomb,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,3223f1ee-6355-439b-8e3b-6c175e27bfff,056,Revavroom,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,c43e13f9-9595-4434-80e2-c7cbe8a2fd5f,060,Jigglypuff,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,e1846fc4-a7c0-40f0-a403-ded9eb67fde9,067,Lopunny,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,a98f2b1d-6bb4-4807-ae00-0dcb4562b979,088,Iono,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,c90ab375-189e-46a6-b670-f7a61125fa44,091,Team Rocket Grunt,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,382d2fff-13f4-4d23-8d47-531280267af8,101,Wiglett,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,c81407dc-98f7-47e6-a6fa-9d599803e39a,105,Varoom,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,520d63a0-1bca-4811-8636-e535b242fe2f,110,Lucario ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,c64995e9-a101-43bb-aec3-ab35c9de7b8d,002,Kakuna,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,fb5526e4-0cb1-4121-8701-38cc40f411d9,005,Sprigatito,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,bbd81999-4ec6-4937-9661-b0ad68c9ee99,006,Floragato,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,507a1af2-d143-464a-9623-8a00996c2efa,009,Charmeleon,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,75f9b083-fa20-485a-8da6-304476a54c5e,011,Magmar,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,1695a43f-4b44-4e57-9988-7652d547bb8c,019,Wugtrio ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,50db37d1-9a16-47ff-ae2b-0e48bd690ced,022,Pikachu ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,1fb4ce77-e719-4055-a74f-f696f33606e1,026,Pawmi,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,27316117-e61a-4d57-83d1-9916fe82912a,030,Kadabra,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,4c76a651-02de-433b-9d30-791528be85f6,033,Drifloon,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,eacb4b10-8882-47b7-821f-5067b24879e8,037,Machop,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,ec58abd5-4ad7-4d45-94ba-a42ffc68ecf1,040,Hitmonlee,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,2e52d0b6-df9e-46c0-a6ef-ee43b18e99fb,043,Lucario ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,8a395bd9-d6ec-45ae-aafc-b2f534be45bc,050,Shroodle,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,6d7627c2-7486-4526-8afc-374baee947e1,054,Tinkaton ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,9ddf2888-b640-4384-a813-4e979272bf10,059,Raticate,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,0cd93e63-e8ee-4945-8e2d-8b2509ae04ec,079,Beedrill ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,68552c08-215f-4f8e-bfcf-a992c5f6e717,086,Tinkaton ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,3f355c36-f908-49c1-b30b-499635ea91f1,093,Paldean Clodsire ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,c409cd86-9a69-47e6-b6fe-95ef6d9bde83,095,Bibarel ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,cb7d3246-07b9-4024-8895-9a0e68dc3fed,097,Weedle,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,148e58f5-3f7a-434b-a304-127de155fd82,100,Charmeleon,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,95051a57-bb4b-4aea-aee0-834a09c72c1f,104,Riolu,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,8e650a9f-cad3-4525-967f-246028a1ecdf,072,Team Rocket Grunt,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,4d555575-7c53-4dc7-9e79-ab9a1dc5a229,090,Red,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,01f8fc37-023f-4862-baa4-6f20bbb65717,001,Weedle,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,1ac6aa8d-b4d6-4d5b-b3aa-bef33da50c80,003,Beedrill ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,e030a6be-d5d0-4418-9b8f-004818934883,007,Meowscarada,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,33e3d2f1-9f8e-4d6c-84ef-f80892ce5356,018,Wiglett,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,5ad1932d-5656-4d84-9b0f-c16e7696c99f,021,Tatsugiri,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,643069ba-4b97-499b-a7b5-2db4d3d7ebfe,010,Charizard ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,cf15be39-c3c6-4bd5-8019-2a33cd1f9aaa,013,Paldean Tauros,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,b4b3a036-080b-4e88-a1a7-af46d4d4007f,014,Tentacool,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,7f7e7ea6-b7cc-420c-bfd3-f6cf0b1950e0,015,Tentacruel,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,8fe9c001-bc7b-4990-92c5-f8d3151acabe,017,Floatzel,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,66db24a5-9560-4d00-80c8-9520923e5fc1,020,Dondozo,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,028be547-7459-4b3b-9526-ce30371b4406,029,Abra,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,212e3cf9-ca5a-4522-9f45-c8f32e6d98db,035,Giratina ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,a473fff4-4bbf-4362-93d2-40a8db9fd2b5,041,Hitmonchan,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,0f1f03af-2cbf-4a35-8685-240d82fc62ac,048,Paldean Clodsire ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,86e3bf1c-a91e-4964-9eac-72f594103419,024,Electrode,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,2a92eaea-8244-42cc-8487-03544e959148,025,Pachirisu,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,7ad4bc6e-dee6-4ad1-969b-1df733629205,028,Pawmot,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,e472f570-f0d7-45d8-add9-ac40a3724446,031,Alakazam,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,2c3dc032-f581-43e7-99a6-57201cf03f57,032,Mr. Mime,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,9be8e86d-e3ad-4835-8417-84f30b0e07cd,036,Gimmighoul,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,618fca9f-24ed-48be-b0d4-7bc1db2da634,039,Machamp,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,b833ae52-fda7-4e29-91f3-fbade0e6a762,042,Riolu,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,5155b28f-601b-4c00-85bf-523e99cc9948,044,Flamigo,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,f6a72956-8e80-422f-833f-f1448fe596a2,047,Paldean Wooper,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,ee4b49b7-219c-4321-bbd4-6adb3cfee0a9,046,Arbok,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,a7694599-6386-4319-9e2a-c01501fbfa32,051,Grafaiai,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,97e67175-f06d-4ac9-bd91-5f63c7dcc00c,052,Tinkatink,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,8c1a8b9f-2744-42bf-a243-7bea719c521c,055,Varoom,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,80d699f5-1322-4417-a895-8ff3a507cae2,058,Rattata,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,6f100c05-0917-4926-915f-a9e5c7a8dbdf,053,Tinkatuff,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,4d12767b-3e2e-47f0-82b6-0b99d9804ec3,062,Lickitung,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,0850c680-426e-4181-8f11-af4302fd42cd,065,Bibarel ex,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,378576ee-baea-4e0e-b6e7-c4ecdce4702b,073,Meowscarada,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,c8e84893-579d-43c5-8a3c-cc4bb9063916,077,Gholdengo,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,891bf117-2e6e-4e07-874a-705822ee7ffd,057,Gholdengo,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,4b10abc9-d282-4e4b-a8ca-a3c3d321e6ce,063,Lickilicky,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,6b50232c-ef6a-451a-9366-715207196f2e,066,Buneary,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,8c86face-8ada-42a2-b313-71cd47c4f86a,068,Cyclizar,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,dadd9ea7-ba4c-4a77-847b-1228445b9aa3,069,Iono,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,c8bde760-8791-46df-b50f-fe0b71b931f9,061,Wigglytuff,base,domain_not_comparable,digital_only_excluded
A2b,Shining Revelry,,a270d3dd-d888-4494-8f84-9a383061407b,064,Bidoof,base,domain_not_comparable,digital_only_excluded
